time,turbidity,pH
2020-12-06 04:21:28.547078+00:00,15.85615918,7.36
2020-12-06 04:51:44.627202+00:00,14.85615918,7.36
2020-12-06 05:22:00.665104+00:00,13.85615918,7.35
2020-12-06 05:52:16.741753+00:00,12.09417621,7.34
2020-12-06 06:22:32.783847+00:00,11.97599715,7.34
2020-12-06 06:52:48.845678+00:00,10.09417621,7.35
2020-12-06 07:23:04.934622+00:00,17.85615918,7.35
2020-12-06 07:53:20.987423+00:00,17.73466229,7.35
2020-12-06 08:23:37.035804+00:00,17.97599715,7.35
2020-12-06 08:53:53.104009+00:00,17.73466229,7.34
2020-12-06 09:24:09.578901+00:00,18.09417621,7.36
2020-12-06 09:54:25.214766+00:00,17.61150649,7.36
2020-12-06 10:24:41.274940+00:00,17.97599715,7.36
2020-12-06 10:54:57.339425+00:00,17.85615918,7.35
2020-12-06 11:25:13.415550+00:00,17.85615918,7.36
2020-12-06 11:55:29.461331+00:00,20.97599715,7.37
2020-12-06 12:25:45.518051+00:00,22.97599715,7.36
2020-12-06 12:56:01.587249+00:00,23.73466229,7.35
2020-12-06 14:34:42.174915+00:00,24.73466229,7.35
2020-12-06 15:04:58.226655+00:00,19.85615918,7.34
2020-12-06 15:35:14.291029+00:00,18.36021814,7.35
2020-12-06 16:05:30.352906+00:00,17.73466229,7.34
2020-12-06 16:35:46.414631+00:00,18.48669177,7.34
2020-12-06 17:06:02.470542+00:00,19.73466229,7.36
2020-12-06 17:36:18.532779+00:00,17.73466229,7.35
2020-12-06 18:06:34.616329+00:00,17.85615918,7.36
2020-12-06 18:36:50.670016+00:00,17.61150649,7.35
2020-12-06 19:07:06.728412+00:00,17.85615918,7.34
2020-12-06 19:37:22.787397+00:00,17.61150649,7.36
2020-12-06 20:07:38.841711+00:00,17.73466229,7.34
2020-12-06 20:37:54.908248+00:00,17.61150649,7.36
2020-12-06 21:08:10.971967+00:00,17.85615918,7.36
2020-12-06 21:38:27.052180+00:00,18.09417621,7.36
2020-12-06 22:08:43.096692+00:00,20.73466229,7.35
2020-12-06 22:38:59.151177+00:00,21.09417621,7.35
2020-12-06 23:09:15.226154+00:00,17.97599715,7.35
2020-12-06 23:39:31.276703+00:00,17.85615918,7.35
2020-12-07 00:09:47.343860+00:00,17.61150649,7.35
2020-12-07 00:40:03.405512+00:00,17.97599715,7.35
2020-12-07 01:10:19.485367+00:00,17.73466229,7.35
2020-12-07 01:40:35.553459+00:00,17.97599715,7.35
2020-12-07 02:10:51.613174+00:00,17.61150649,7.35
2020-12-07 02:41:07.665368+00:00,18.09417621,7.36
2020-12-07 03:11:23.725354+00:00,17.97599715,7.36
2020-12-07 03:41:39.793142+00:00,15.9759972,7.36
2020-12-07 04:11:55.853285+00:00,14.97599715,7.35
2020-12-07 04:42:11.894018+00:00,14.97599715,7.36
2020-12-07 05:12:27.962713+00:00,18.09417621,7.35
2020-12-07 05:42:44.037619+00:00,17.85615918,7.38
2020-12-07 06:13:00.093097+00:00,18.09417621,7.34
2020-12-07 06:43:16.152353+00:00,18.09417621,7.37
2020-12-07 07:13:32.205468+00:00,18.09417621,7.35
2020-12-07 07:43:48.266286+00:00,17.73466229,7.36
2020-12-07 08:14:04.352614+00:00,19.38292972,7.31
2020-12-07 08:44:20.392612+00:00,18.09417621,7.35
2020-12-07 09:14:36.445571+00:00,18.09417621,7.34
2020-12-07 09:44:52.506544+00:00,18.09417621,7.36
2020-12-07 10:15:08.580616+00:00,17.73466229,7.34
2020-12-07 10:45:24.619643+00:00,19.38292972,7.35
2020-12-07 11:15:40.700370+00:00,17.85615918,7.37
2020-12-07 11:45:56.752150+00:00,17.97599715,7.35
2020-12-07 12:16:12.809786+00:00,17.73466229,7.35
2020-12-07 12:46:28.879695+00:00,17.97599715,7.35
2020-12-07 13:16:44.939901+00:00,17.61150649,7.35
2020-12-09 09:25:03.825666+00:00,17.61150649,7.34
2020-12-09 09:55:19.891692+00:00,17.73466229,7.36
2020-12-09 10:25:35.947253+00:00,17.97599715,7.34
2020-12-09 10:55:52.009277+00:00,17.61150649,7.35
2020-12-09 11:51:38.072737+00:00,17.85615918,7.35
2020-12-09 12:28:23.125583+00:00,17.85615918,7.36
2020-12-09 12:58:39.186336+00:00,17.61150649,7.34
2020-12-09 13:28:55.267261+00:00,17.73466229,7.36
2020-12-09 13:59:11.328261+00:00,15.73466229,7.35
2020-12-09 14:29:27.387194+00:00,16.48669177,7.36
2020-12-09 14:59:43.446876+00:00,16.85615918,7.35
2020-12-09 15:29:59.492994+00:00,15.73466229,7.35
2020-12-09 16:00:15.569062+00:00,16.48669177,7.35
2020-12-09 16:30:31.622759+00:00,16.85615918,7.33
2020-12-09 17:00:47.705093+00:00,15.73466229,7.35
2020-12-09 17:31:03.745429+00:00,16.48669177,7.35
2020-12-09 18:01:19.805319+00:00,16.85615918,7.35
2020-12-09 18:31:35.867836+00:00,15.73466229,7.35
2020-12-09 19:01:51.947641+00:00,16.48669177,7.34
2020-12-09 19:32:08.013900+00:00,16.85615918,7.34
2020-12-09 20:02:24.073890+00:00,15.73466229,7.34
2020-12-09 20:32:40.129412+00:00,16.48669177,7.35
2020-12-09 21:02:56.187113+00:00,16.85615918,7.35
2020-12-09 21:33:12.243763+00:00,15.73466229,7.35
2020-12-09 22:03:28.305527+00:00,16.48669177,7.36
2020-12-09 22:33:44.362942+00:00,16.85615918,7.35
2020-12-09 23:04:00.431591+00:00,15.73466229,7.36
2020-12-09 23:34:16.485311+00:00,16.48669177,7.35
2020-12-10 00:04:32.550973+00:00,16.85615918,7.35
2020-12-10 00:34:48.610473+00:00,15.73466229,7.35
2020-12-10 01:05:04.663108+00:00,16.48669177,7.36
2020-12-10 01:35:20.742927+00:00,16.85615918,7.35
2020-12-10 02:05:36.802788+00:00,15.73466229,7.37
2020-12-10 02:35:52.845813+00:00,16.48669177,7.35
2020-12-10 03:06:08.910743+00:00,16.85615918,7.37
2020-12-10 03:36:24.988642+00:00,15.73466229,7.36
2020-12-10 04:06:41.029893+00:00,16.48669177,7.38
2020-12-10 04:36:57.101016+00:00,16.85615918,7.38
2020-12-10 05:07:13.160218+00:00,15.73466229,7.36
2020-12-10 05:37:29.225662+00:00,16.48669177,7.35
2020-12-10 06:07:45.290895+00:00,16.85615918,7.36
2020-12-10 06:38:01.354988+00:00,15.73466229,7.38
2020-12-10 07:08:17.416005+00:00,16.48669177,7.34
2020-12-10 07:38:33.470042+00:00,16.85615918,7.35
2020-12-10 08:08:49.538082+00:00,15.73466229,7.36
2020-12-10 08:39:05.598212+00:00,16.48669177,7.35
2020-12-10 09:09:21.665716+00:00,16.85615918,7.35
2020-12-10 09:39:37.715518+00:00,14.61150649,7.35
2020-12-10 10:09:53.787454+00:00,12.97599715,7.35
2020-12-10 10:40:09.851341+00:00,11.73466229,7.36
2020-12-10 11:10:25.909988+00:00,12.73466229,7.34
2020-12-10 11:40:41.960841+00:00,13.85615918,7.35
2020-12-10 12:10:58.033566+00:00,15.48669177,7.34
2020-12-10 12:41:14.091990+00:00,15.85615918,7.34
2020-12-10 13:11:30.149152+00:00,15.85615918,7.34
2020-12-10 13:41:46.221150+00:00,17.73466229,7.33
2020-12-10 14:12:02.283187+00:00,15.73466229,7.35
2020-12-10 14:42:18.349666+00:00,17.97599715,7.34
2020-12-10 15:12:34.411315+00:00,17.61150649,7.35
2020-12-10 15:42:50.466762+00:00,17.97599715,7.33
2020-12-10 16:55:41.901396+00:00,17.85615918,7.35
2020-12-10 17:25:57.972728+00:00,17.85615918,7.35
2020-12-10 17:56:14.032599+00:00,17.85615918,7.35
2020-12-10 18:26:30.113454+00:00,17.85615918,7.36
2020-12-10 18:56:46.170222+00:00,17.48669177,7.36
2020-12-10 19:27:02.231029+00:00,17.97599715,7.34
2020-12-10 19:57:18.271960+00:00,17.85615918,7.35
2020-12-10 20:27:34.352220+00:00,17.85615918,7.35
2020-12-10 20:57:50.410503+00:00,17.85615918,7.36
2020-12-10 21:28:06.472374+00:00,17.85615918,7.36
2020-12-10 21:58:22.542897+00:00,17.85615918,7.35
2020-12-10 22:28:38.592336+00:00,17.73466229,7.35
2020-12-10 22:58:54.650131+00:00,17.61150649,7.35
2020-12-10 23:29:10.709964+00:00,17.97599715,7.35
2020-12-10 23:59:26.769701+00:00,17.85615918,7.36
2020-12-11 00:59:58.910005+00:00,16.85615918,7.37
2020-12-11 01:30:14.970278+00:00,15.73466229,7.37
2020-12-11 02:00:31.030090+00:00,16.48669177,7.35
2020-12-11 02:30:47.089808+00:00,16.85615918,7.37
2020-12-11 03:01:03.158296+00:00,16.85615918,7.35
2020-12-11 03:31:19.249947+00:00,15.73466229,7.36
2020-12-11 04:01:35.290096+00:00,16.48669177,7.33
2020-12-11 04:31:51.350267+00:00,16.85615918,7.36
2020-12-11 05:02:07.410149+00:00,18.09417621,7.35
2020-12-11 05:32:23.470659+00:00,16.85615918,7.35
2020-12-11 06:02:39.538391+00:00,15.73466229,7.36
2020-12-11 06:32:55.610243+00:00,16.48669177,7.37
2020-12-11 07:03:11.658592+00:00,16.85615918,7.37
2020-12-11 07:33:27.732611+00:00,16.85615918,7.36
2020-12-11 08:03:43.788787+00:00,15.73466229,7.35
2020-12-11 08:33:59.836987+00:00,16.48669177,7.35
2020-12-11 09:04:15.908788+00:00,16.85615918,7.35
2020-12-11 09:34:31.968811+00:00,17.85615918,7.35
2020-12-11 10:04:48.026300+00:00,17.85615918,7.35
2020-12-11 10:35:04.091046+00:00,17.85615918,7.35
2020-12-11 11:05:20.170547+00:00,17.61150649,7.34
2020-12-11 11:35:36.217332+00:00,17.97599715,7.35
2020-12-11 12:05:52.290243+00:00,17.73466229,7.35
2020-12-11 12:36:08.342712+00:00,17.73466229,7.35
2020-12-11 13:06:24.397314+00:00,17.85615918,7.35
2020-12-11 13:36:40.471308+00:00,17.73466229,7.35
2020-12-11 14:06:56.528996+00:00,17.85615918,7.35
2020-12-11 15:07:28.656378+00:00,17.73466229,7.35
2020-12-11 15:37:44.727783+00:00,17.61150649,7.35
2020-12-11 16:08:00.774475+00:00,17.85615918,7.35
2020-12-11 16:38:16.837511+00:00,17.61150649,7.35
2020-12-11 17:08:32.907611+00:00,17.97599715,7.35
2020-12-11 17:38:48.967757+00:00,17.85615918,7.34
2020-12-11 18:09:05.031300+00:00,17.85615918,7.35
2020-12-11 18:39:21.079840+00:00,17.61150649,7.34
2020-12-11 19:09:37.146759+00:00,17.97599715,7.36
2020-12-11 19:39:53.215573+00:00,17.85615918,7.35
2020-12-11 20:10:09.286585+00:00,17.85615918,7.35
2020-12-11 20:40:25.354890+00:00,17.85615918,7.35
2020-12-11 21:10:41.406471+00:00,17.85615918,7.35
2020-12-11 21:40:57.446494+00:00,18.09417621,7.35
2020-12-11 22:11:13.528789+00:00,17.85615918,7.36
2020-12-11 22:41:29.587794+00:00,17.97599715,7.34
2020-12-11 23:11:45.655655+00:00,17.85615918,7.35
2020-12-11 23:42:01.706123+00:00,17.85615918,7.36
2020-12-12 00:12:17.786453+00:00,17.73466229,7.36
2020-12-12 01:12:49.887140+00:00,17.85615918,7.35
2020-12-12 01:43:05.966635+00:00,17.73466229,7.35
2020-12-12 02:13:22.015798+00:00,17.97599715,7.35
2020-12-12 02:43:38.095280+00:00,17.97599715,7.36
2020-12-12 03:13:54.148831+00:00,17.97599715,7.36
2020-12-12 03:44:10.204885+00:00,17.85615918,7.37
2020-12-12 04:14:26.284542+00:00,18.09417621,7.35
2020-12-12 05:14:58.407440+00:00,17.85615918,7.35
2020-12-12 05:45:14.466773+00:00,17.85615918,7.37
2020-12-12 06:15:30.526956+00:00,17.85615918,7.37
2020-12-12 06:45:46.586886+00:00,17.97599715,7.35
2020-12-12 07:16:02.667238+00:00,17.97599715,7.38
2020-12-12 07:46:18.711259+00:00,17.85615918,7.35
2020-12-12 08:16:34.788982+00:00,18.09417621,7.36
2020-12-12 08:46:50.844355+00:00,17.85615918,7.35
2020-12-12 09:17:06.905129+00:00,17.73466229,7.36
2020-12-12 09:47:22.984653+00:00,16.97599715,7.35
2020-12-12 10:17:39.052832+00:00,15.73466229,7.36
2020-12-12 10:47:55.105520+00:00,15.85615918,7.35
2020-12-12 11:18:11.165642+00:00,16.61150649,7.35
2020-12-12 11:48:27.228317+00:00,15.73466229,7.34
2020-12-12 12:18:43.284864+00:00,15.73466229,7.36
2020-12-12 12:48:59.344656+00:00,14.97599715,7.35
2020-12-12 13:19:15.404096+00:00,13.61150649,7.35
2020-12-12 13:49:31.464529+00:00,13.85615918,7.35
2020-12-12 14:19:47.523780+00:00,13.61150649,7.36
2020-12-12 14:50:03.588392+00:00,13.85615918,7.35
2020-12-12 15:20:19.656037+00:00,13.61150649,7.35
2020-12-12 15:50:35.716906+00:00,13.85615918,7.35
2020-12-12 16:20:51.796268+00:00,15.73466229,7.33
2020-12-12 16:51:07.835859+00:00,14.97599715,7.34
2020-12-12 17:21:23.916480+00:00,13.61150649,7.36
2020-12-12 17:51:39.977296+00:00,15.73466229,7.35
2020-12-12 18:21:56.037290+00:00,14.97599715,7.35
2020-12-12 18:52:12.083959+00:00,13.61150649,7.35
2020-12-12 19:22:28.155951+00:00,15.73466229,7.35
2020-12-12 19:52:44.216107+00:00,14.97599715,7.35
2020-12-12 20:23:00.276830+00:00,13.61150649,7.36
2020-12-12 20:53:16.328599+00:00,15.73466229,7.35
2020-12-12 21:23:32.398013+00:00,14.97599715,7.36
2020-12-12 21:53:48.459449+00:00,13.61150649,7.35
2020-12-12 22:24:04.536581+00:00,15.73466229,7.36
2020-12-12 22:54:20.595202+00:00,14.97599715,7.36
2020-12-12 23:24:36.655202+00:00,13.61150649,7.34
2020-12-12 23:54:52.711500+00:00,15.73466229,7.35
2020-12-13 00:25:08.762394+00:00,14.97599715,7.35
2020-12-13 00:55:24.835305+00:00,13.61150649,7.36
2020-12-13 01:25:40.895188+00:00,15.73466229,7.35
2020-12-13 01:55:56.956384+00:00,14.97599715,7.35
2020-12-13 02:26:13.015706+00:00,13.61150649,7.34
2020-12-13 02:56:29.075208+00:00,15.73466229,7.36
2020-12-13 03:26:45.133728+00:00,14.97599715,7.35
2020-12-13 03:57:01.192504+00:00,13.61150649,7.34
2020-12-13 04:27:17.253406+00:00,15.73466229,7.35
2020-12-13 04:57:33.331378+00:00,14.97599715,7.35
2020-12-13 05:27:49.373891+00:00,13.61150649,7.36
2020-12-13 05:58:05.451955+00:00,12.65089951,7.37
2020-12-13 06:28:21.520180+00:00,11.58932161,7.37
2020-12-13 06:58:37.579822+00:00,14.97599715,7.35
2020-12-13 07:28:53.632250+00:00,13.61150649,7.35
2020-12-13 07:59:09.700648+00:00,12.65089951,7.36
2020-12-13 08:29:25.773537+00:00,13.61150649,7.35
2020-12-13 08:59:41.818723+00:00,12.65089951,7.37
2020-12-13 09:29:57.892856+00:00,16.73466229,7.35
2020-12-13 10:01:42.602540+00:00,16.85615918,7.36
2020-12-13 10:31:58.671447+00:00,17.01150649,7.34
2020-12-13 11:02:14.731510+00:00,17.97599715,7.35
2020-12-13 11:32:30.791057+00:00,17.73466229,7.34
2020-12-13 12:02:46.851356+00:00,17.61150649,7.35
2020-12-13 12:33:02.910789+00:00,17.85615918,7.34
2020-12-13 13:03:18.968870+00:00,17.85615918,7.35
2020-12-13 13:33:35.034144+00:00,17.97599715,7.33
2020-12-13 14:03:51.090294+00:00,17.61150649,7.33
2020-12-13 14:34:07.171203+00:00,17.97599715,7.35
2020-12-13 15:04:23.219170+00:00,17.73466229,7.34
2020-12-13 15:34:39.299677+00:00,17.61150649,7.34
2020-12-13 16:04:55.350957+00:00,17.73466229,7.34
2020-12-13 16:35:11.410894+00:00,17.85615918,7.35
2020-12-13 17:05:27.464586+00:00,17.48669177,7.36
2020-12-13 17:35:43.531456+00:00,17.48669177,7.33
2020-12-13 18:05:59.593706+00:00,17.61150649,7.35
2020-12-13 18:35:46.930726+00:00,17.73466229,7.35
2020-12-13 19:06:03.005462+00:00,17.85615918,7.35
2020-12-13 19:36:19.071787+00:00,16.73466229,7.36
2020-12-13 20:06:35.112572+00:00,16.85615918,7.34
2020-12-13 20:36:51.191104+00:00,17.01150649,7.35
2020-12-13 21:07:07.251020+00:00,16.73466229,7.34
2020-12-13 21:37:23.318109+00:00,16.85615918,7.35
2020-12-13 22:07:39.371175+00:00,17.01150649,7.35
2020-12-13 23:08:11.490696+00:00,16.73466229,7.34
2020-12-13 23:38:27.558469+00:00,16.85615918,7.35
2020-12-14 00:08:43.611534+00:00,17.01150649,7.35
2020-12-14 00:38:59.678412+00:00,16.73466229,7.35
2020-12-14 01:09:15.750565+00:00,16.85615918,7.35
2020-12-14 01:39:31.810765+00:00,17.01150649,7.35
2020-12-14 02:09:47.870051+00:00,16.73466229,7.35
2020-12-14 02:40:03.930293+00:00,16.85615918,7.36
2020-12-14 03:10:19.993217+00:00,17.01150649,7.35
2020-12-14 03:40:36.049896+00:00,16.73466229,7.35
2020-12-14 04:10:52.131137+00:00,16.85615918,7.35
2020-12-14 04:41:08.190164+00:00,17.01150649,7.36
2020-12-14 05:11:24.251276+00:00,16.73466229,7.35
2020-12-14 05:41:40.309473+00:00,16.85615918,7.35
2020-12-14 06:11:56.366793+00:00,17.01150649,7.36
2020-12-14 06:42:12.449897+00:00,15.97599715,7.36
2020-12-14 07:12:28.509463+00:00,14.85615918,7.36
2020-12-14 07:42:44.568221+00:00,11.73466229,7.36
2020-12-14 08:13:00.630681+00:00,8.99417621,7.36
2020-12-14 08:43:16.709502+00:00,10.73466229,7.35
2020-12-14 09:13:32.769258+00:00,10.85615918,7.36
2020-12-14 09:43:48.829883+00:00,11.61150649,7.36
2020-12-14 10:14:04.889325+00:00,10.97599715,7.35
2020-12-14 10:44:20.959764+00:00,9.61150649,7.35
2020-12-14 11:14:37.020570+00:00,10.48669177,7.34
2020-12-14 11:44:53.062842+00:00,11.73466229,7.35
2020-12-14 12:45:25.196892+00:00,8.99417621,7.34
2020-12-14 13:15:41.248307+00:00,10.73466229,7.34
2020-12-14 13:45:57.317690+00:00,10.85615918,7.35
2020-12-14 14:46:29.464214+00:00,11.61150649,7.34
2020-12-14 15:16:45.519195+00:00,10.97599715,7.34
2020-12-14 15:47:01.573345+00:00,9.61150649,7.35
2020-12-14 16:17:17.628543+00:00,10.48669177,7.35
2020-12-14 17:17:49.773072+00:00,11.73466229,7.35
2020-12-14 17:48:05.832730+00:00,8.99417621,7.34
2020-12-14 18:18:21.892750+00:00,14.73466229,7.34
2020-12-14 18:48:37.960515+00:00,14.85615918,7.35
2020-12-14 19:18:54.013332+00:00,11.61150649,7.34
2020-12-14 19:49:10.082559+00:00,10.97599715,7.35
2020-12-14 20:19:26.134519+00:00,9.61150649,7.35
2020-12-14 20:49:42.198254+00:00,10.48669177,7.35
2020-12-14 21:19:58.256418+00:00,10.85615918,7.35
2020-12-14 21:50:14.340624+00:00,11.61150649,7.35
2020-12-14 22:20:30.396181+00:00,10.97599715,7.36
2020-12-14 22:50:46.455449+00:00,9.61150649,7.36
2020-12-14 23:21:02.512172+00:00,10.48669177,7.35
2020-12-14 23:51:18.573463+00:00,11.73466229,7.36
2020-12-15 00:21:34.632219+00:00,8.99417621,7.35
2020-12-15 00:51:50.692408+00:00,14.85615918,7.34
2020-12-15 01:22:06.771547+00:00,11.61150649,7.35
2020-12-15 01:52:22.831853+00:00,10.97599715,7.36
2020-12-15 02:22:38.891730+00:00,9.61150649,7.35
2020-12-15 02:52:54.951332+00:00,10.48669177,7.35
2020-12-15 03:23:11.011957+00:00,10.85615918,7.35
2020-12-15 03:53:27.073037+00:00,11.61150649,7.36
2020-12-15 04:23:43.135143+00:00,10.97599715,7.35
2020-12-15 04:53:59.191733+00:00,9.61150649,7.35
2020-12-15 05:24:15.278909+00:00,10.48669177,7.35
2020-12-15 05:54:31.331469+00:00,11.73466229,7.35
2020-12-15 06:24:47.400626+00:00,8.99417621,7.39
2020-12-15 06:55:03.441271+00:00,14.85615918,7.37
2020-12-15 07:25:19.540868+00:00,11.61150649,7.35
2020-12-15 07:55:35.580180+00:00,10.97599715,7.38
2020-12-15 08:25:51.652513+00:00,9.61150649,7.36
2020-12-15 08:56:07.713774+00:00,10.48669177,7.35
2020-12-15 09:26:23.793139+00:00,10.85615918,7.37
2020-12-15 09:56:39.851916+00:00,11.61150649,7.36
2020-12-15 10:26:55.913038+00:00,10.97599715,7.34
2020-12-15 10:57:11.972143+00:00,9.61150649,7.34
2020-12-15 11:27:28.013755+00:00,10.48669177,7.35
2020-12-15 11:57:44.079290+00:00,11.73466229,7.36
2020-12-15 12:28:00.150924+00:00,8.99417621,7.35
2020-12-15 12:58:16.208601+00:00,14.85615918,7.36
2020-12-15 13:28:32.269855+00:00,11.61150649,7.35
2020-12-15 13:58:48.336968+00:00,10.97599715,7.35
2020-12-15 14:29:04.411892+00:00,9.61150649,7.35
2020-12-15 14:59:20.464158+00:00,10.48669177,7.35
2020-12-15 15:29:36.531956+00:00,10.85615918,7.35
2020-12-15 15:59:52.591964+00:00,11.61150649,7.35
2020-12-15 16:30:08.651088+00:00,10.97599715,7.35
2020-12-15 17:00:24.718425+00:00,9.61150649,7.35
2020-12-15 17:30:40.778519+00:00,10.48669177,7.34
2020-12-15 18:00:56.830179+00:00,11.73466229,7.35
2020-12-15 18:31:12.910201+00:00,8.99417621,7.35
2020-12-15 19:01:28.971921+00:00,9.61150649,7.35
2020-12-15 19:31:45.031978+00:00,10.48669177,7.35
2020-12-15 20:02:01.090194+00:00,11.73466229,7.35
2020-12-15 20:32:17.152520+00:00,8.99417621,7.34
2020-12-15 21:32:49.285295+00:00,14.85615918,7.35
2020-12-15 22:03:05.349789+00:00,11.61150649,7.36
2020-12-15 22:33:21.400163+00:00,10.97599715,7.34
2020-12-15 23:03:37.470408+00:00,9.61150649,7.35
2020-12-15 23:33:53.519444+00:00,10.48669177,7.35
2020-12-16 00:04:09.581062+00:00,10.85615918,7.35
2020-12-16 00:34:25.660406+00:00,11.61150649,7.35
2020-12-16 01:04:41.707766+00:00,10.97599715,7.38
2020-12-16 01:34:57.779012+00:00,9.61150649,7.35
2020-12-16 02:05:13.838907+00:00,10.48669177,7.35
2020-12-16 02:35:29.907153+00:00,11.73466229,7.35
2020-12-16 03:05:45.962143+00:00,8.99417621,7.37
2020-12-16 03:36:02.018247+00:00,14.85615918,7.37
2020-12-16 04:06:18.078194+00:00,11.61150649,7.35
2020-12-16 04:36:34.159571+00:00,10.97599715,7.35
2020-12-16 05:06:50.219125+00:00,9.61150649,7.37
2020-12-16 05:37:06.277708+00:00,10.48669177,7.33
2020-12-16 06:07:22.337690+00:00,10.85615918,7.36
2020-12-16 06:37:38.405728+00:00,11.61150649,7.35
2020-12-16 07:07:54.461832+00:00,10.97599715,7.36
2020-12-16 07:38:10.545765+00:00,9.61150649,7.36
2020-12-16 08:08:26.603494+00:00,10.48669177,7.38
2020-12-16 08:38:42.662556+00:00,11.73466229,7.36
2020-12-16 09:08:58.713197+00:00,8.99417621,7.35
2020-12-16 09:39:14.773572+00:00,9.61150649,7.37
2020-12-16 10:09:30.843655+00:00,10.48669177,7.36
2020-12-16 10:39:46.894616+00:00,11.73466229,7.34
2020-12-16 11:10:02.961457+00:00,8.99417621,7.35
2020-12-16 11:40:19.043888+00:00,14.85615918,7.35
2020-12-16 12:10:35.102995+00:00,11.61150649,7.35
2020-12-16 12:40:51.162758+00:00,10.97599715,7.34
2020-12-16 13:11:07.222595+00:00,9.61150649,7.34
2020-12-16 13:41:23.281615+00:00,10.48669177,7.35
2020-12-16 14:11:39.335394+00:00,10.85615918,7.34
2020-12-16 14:41:55.401096+00:00,11.61150649,7.35
2020-12-16 15:12:11.458746+00:00,10.97599715,7.36
2020-12-16 15:42:27.517577+00:00,9.61150649,7.35
2020-12-16 16:12:43.581402+00:00,10.48669177,7.35
2020-12-16 16:42:59.647885+00:00,11.73466229,7.33
2020-12-16 17:13:15.713099+00:00,8.99417621,7.35
2020-12-16 17:43:31.783182+00:00,14.85615918,7.35
2020-12-16 18:13:47.843585+00:00,11.61150649,7.36
2020-12-16 18:44:03.903405+00:00,10.97599715,7.34
2020-12-16 19:14:19.962925+00:00,9.61150649,7.35
2020-12-16 19:44:36.021260+00:00,10.48669177,7.35
2020-12-16 20:14:52.107941+00:00,10.85615918,7.35
2020-12-16 20:45:08.142071+00:00,11.61150649,7.36
2020-12-16 21:15:24.199934+00:00,10.97599715,7.35
2020-12-16 21:45:40.280758+00:00,9.61150649,7.35
2020-12-16 22:15:56.343380+00:00,12.48669177,7.38
2020-12-16 22:46:12.399985+00:00,11.73466229,7.36
2020-12-16 23:16:28.459975+00:00,14.99417621,7.38
2020-12-16 23:46:44.519848+00:00,16.97599715,7.35
2020-12-17 00:17:00.579255+00:00,18.85615918,7.37
2020-12-17 00:47:16.638362+00:00,27.97599715,7.37
2020-12-17 01:17:32.712678+00:00,27.61150649,7.35
2020-12-17 01:47:48.761002+00:00,29.73466229,7.35
2020-12-17 02:18:04.821212+00:00,32.85615918,7.36
2020-12-17 02:48:20.908026+00:00,32.85615918,7.35
2020-12-17 03:18:36.960204+00:00,27.73466229,7.36
2020-12-17 03:48:53.023036+00:00,25.09417621,7.38
2020-12-17 04:19:09.088385+00:00,22.61150649,7.36
2020-12-17 04:49:25.140092+00:00,24.09417621,7.38
2020-12-17 05:19:41.200416+00:00,22.97599715,7.35
2020-12-17 05:49:57.267545+00:00,19.48669177,7.36
2020-12-17 06:20:13.327072+00:00,16.85615918,7.36
2020-12-17 06:50:29.378184+00:00,17.73466229,7.36
2020-12-17 07:20:45.458598+00:00,17.85615918,7.37
2020-12-17 07:51:01.518234+00:00,17.61150649,7.36
2020-12-17 08:21:17.565058+00:00,14.09417621,7.35
2020-12-17 08:51:33.650900+00:00,13.85615918,7.35
2020-12-17 09:21:49.700111+00:00,13.85615918,7.34
2020-12-17 09:52:05.754415+00:00,14.09417621,7.35
2020-12-17 10:22:21.820582+00:00,13.85615918,7.35
2020-12-17 10:52:37.881030+00:00,13.85615918,7.35
2020-12-17 11:22:53.928823+00:00,14.09417621,7.35
2020-12-17 11:53:10.019344+00:00,13.85615918,7.35
2020-12-17 12:23:26.080716+00:00,13.85615918,7.35
2020-12-17 12:53:42.140246+00:00,14.09417621,7.34
2020-12-17 13:22:28.971855+00:00,13.85615918,7.35
2020-12-17 13:52:45.032019+00:00,13.85615918,7.35
2020-12-17 14:23:01.087594+00:00,14.09417621,7.35
2020-12-17 14:53:17.138435+00:00,13.85615918,7.35
2020-12-17 15:23:33.204140+00:00,13.85615918,7.35
2020-12-17 15:53:49.279989+00:00,14.09417621,7.35
2020-12-17 16:24:05.332579+00:00,13.85615918,7.35
2020-12-17 16:54:21.390687+00:00,13.85615918,7.34
2020-12-17 17:24:37.447201+00:00,14.09417621,7.35
2020-12-17 17:54:53.510249+00:00,13.85615918,7.35
2020-12-17 18:25:09.568357+00:00,13.85615918,7.35
2020-12-17 18:55:25.630588+00:00,14.09417621,7.37
2020-12-17 19:25:41.684095+00:00,13.85615918,7.35
2020-12-17 19:55:57.770198+00:00,13.85615918,7.35
2020-12-17 20:26:13.830218+00:00,14.09417621,7.35
2020-12-17 21:57:01.991964+00:00,13.85615918,7.35
2020-12-17 22:27:18.049074+00:00,13.85615918,7.36
2020-12-17 22:57:34.118032+00:00,17.85615918,7.37
2020-12-17 23:58:06.226001+00:00,20.73466229,7.38
2020-12-18 00:28:22.290159+00:00,22.85615918,7.36
2020-12-18 00:58:38.349950+00:00,21.85615918,7.35
2020-12-18 01:28:54.409647+00:00,17.85615918,7.35
2020-12-18 01:59:10.469345+00:00,18.09417621,7.35
2020-12-18 02:29:26.509905+00:00,17.97599715,7.36
2020-12-18 02:59:42.589552+00:00,18.09417621,7.35
